iteration,d_loss,g_loss,k1,k2,k3,d1,d2,d3
1,123.48636589050292,13.610296250000001,0.2062745382658104,0.010338735742563698,0.0005000000000000001,0.009978772562140574,0.0019889369610125887,0.00013279435671826196
2,76.92826042175292,9.111449375000001,0.20570966964720638,0.010504419049614291,0.0005000000000000001,0.009651528947866583,0.0018932513045408564,0.00010441975994554775
3,50.387710380554196,6.402730625,0.20463891872960116,0.010492280334135662,0.0005007270906488609,0.009635029903498802,0.0018078519418732602,8.941479105599016e-05
4,32.92026588171721,5.4243893750000005,0.20332578686828837,0.010510083114513845,0.0005007270906488609,0.009595517194362848,0.0017635189971696836,7.906748604609856e-05
5,16.750573539733885,4.041957613516454,0.20419973677975536,0.010562022456907537,0.0005007270906488609,0.009612924843674259,0.001745037573768171,7.27994203832499e-05
6,2.7348955595493316,4.507171053328888,0.20296806811097165,0.010556245587699156,0.0005007270906488609,0.00959450663211762,0.0017094449681171234,6.745659032241217e-05
7,0.31148394018411635,4.509964089658839,0.20383273570916238,0.01058344734276053,0.0005008725800380305,0.009597916379945297,0.0016848205212268755,6.277138726193034e-05
8,0.29127913701037567,3.878031004319005,0.20369920411652437,0.010579776231285108,0.0005008871992466029,0.009578349391930089,0.0016551247798947766,5.921715447228397e-05
9,0.2581732745614967,3.738215704633631,0.2029095568825948,0.010575973312236408,0.0005008871992466029,0.009569967788694216,0.0016222239268344884,5.60003547458166e-05
10,0.23991957690034593,3.4014917857324147,0.20186799821129114,0.01056609837775382,0.0005008871992466029,0.009532660650775444,0.001590877389413804,5.315530586201421e-05
11,0.21281582182273268,3.4857631352671237,0.20176153535949054,0.010562879265446733,0.0005006948635361555,0.009520648063445486,0.001563554805677402,5.056700054454735e-05
12,0.1864017955544922,2.959922843956109,0.20179866743037594,0.01058899678301696,0.0005006199868733215,0.009513794968293472,0.0015451333060161603,4.864685586770122e-05
13,0.15273808398180538,3.071651911092382,0.20149147949574248,0.010588830103681057,0.0005005529645289967,0.009488694829377094,0.0015226544752304186,4.659321751728506e-05
14,0.12231260679662226,2.8537608012151257,0.20096973070085503,0.010580126359387395,0.0005005529645289967,0.009450530080055855,0.001498994332543843,4.487705562780017e-05
15,0.09789413586258888,3.098122046477052,0.2003877348013275,0.01058180804358086,0.0005005529645289967,0.009424275652915735,0.0014741004345810245,4.3016869627085704e-05
16,0.07412600449540399,2.599753517023878,0.2005797416972271,0.01058752868429774,0.0005005067490719247,0.009416929953920936,0.0014544532431084453,4.175108500697958e-05
17,0.05638755770147934,2.819322844419647,0.20034760597940926,0.010588329285502456,0.0005003576972726751,0.009403839086553156,0.0014350100318815686,4.027080925017336e-05
18,0.04662146558985114,2.4446134484175026,0.20038647078651037,0.01059185050805046,0.0005003833450106683,0.009394242637939438,0.0014209494284065105,3.926053288834776e-05
19,0.03947644149884581,2.5095284973356335,0.20027361362551377,0.010596494017463098,0.0005004912529340531,0.009386573463579904,0.0014035139035343017,3.8160358204693724e-05
20,0.034400376762433946,2.65748779808621,0.19999751409626343,0.0105979099837022,0.0005004912529340531,0.009370887328982594,0.0013873502028111673,3.6953771509477286e-05
