iteration,d_loss,g_loss,k1,k2,k3,d1,d2,d3
1,0.669037503004074,18.890780031955245,0.20167724107792093,0.010209189213391008,0.0005000000000000001,0.010369392975456434,0.0019044054745173788,0.00016223296512338437
2,0.6434434354305267,14.03734665042162,0.2001292230122129,0.010094316315174332,0.0005000742009721767,0.010169238819115236,0.0018457475604218042,0.00013686314549689408
3,0.6220586935679118,10.53310597988844,0.19776654087035703,0.010156024396355405,0.0005000742009721767,0.010317845214599514,0.001814952458522932,0.00012082182059357459
4,0.5782771684229374,9.294446902725698,0.19744922324630604,0.010130184578537229,0.0004999999301508177,0.010239492229185763,0.0017695978271737027,0.00011023596103685812
5,0.5225046306848526,8.191570843551158,0.19813524286762707,0.010168188479130999,0.0004999999301508177,0.010298106372363579,0.0017694298729183891,0.00010147360396606327
6,0.44835394442081444,7.081599154019356,0.19778792627662012,0.010167431943064997,0.0004999999301508177,0.010354493182243175,0.0017598413369996726,9.5001498462009e-05
7,0.36221342980861665,7.430666944106818,0.19687603372543702,0.010185797547503561,0.0004999999301508177,0.010380573028406823,0.001729217374530156,8.899431298768842e-05
8,0.26891338303685186,6.550734722380042,0.1978566221254995,0.010229826392611524,0.0004999999301508177,0.01041900078370763,0.0017145502856951275,8.389366484309962e-05
9,0.187855076789856,5.127222413984537,0.19799811847979937,0.010202669902648334,0.0004999813758101816,0.01042877293422209,0.00169965321038876,8.040508236958525e-05
10,0.13964978988681523,5.932866468522549,0.1980514946584333,0.01020665609908232,0.0005001679270940102,0.010519870439876036,0.001674364963403185,7.684603633651747e-05
11,0.1100461713038385,5.583751603736282,0.19826489916922058,0.010207021943838145,0.0005002109237686742,0.010518706817296707,0.0016639958827103232,7.342321373503857e-05
12,0.08506989015473261,4.7358251779589065,0.19805281075032752,0.01021328357945935,0.0005003682413900276,0.010485784948270729,0.0016446836528083342,7.066817110495493e-05
13,0.06651463454796207,4.13777532412231,0.1983896318851955,0.010210949951224306,0.0005003262200405981,0.010489857484432836,0.0016322826534983736,6.835609283571009e-05
14,0.050063528753817074,4.720115844089985,0.19794330127136023,0.010204829205117685,0.0005001874711082167,0.010462521315187179,0.0016181699466968377,6.583002205938662e-05
15,0.040221807807683946,4.497414581032247,0.19834384527233806,0.010205427102443569,0.0005001874711082167,0.010464851211682143,0.0016039348762066764,6.342259301478409e-05
16,0.03291781625964425,4.2385979808026555,0.19826406122578497,0.010205526765304127,0.000500274425315795,0.010470084976084412,0.0015906822826104563,6.141440269553796e-05
17,0.027048243333896,4.122886399938613,0.1980856264663261,0.010207739531466153,0.000500305693444495,0.010427066291859617,0.0015748116813508546,5.9395972910233845e-05
18,0.022940708991761007,3.8133870617386703,0.19786367776824326,0.010203972135507913,0.000500305693444495,0.010413796525530868,0.0015626510058413586,5.7647986992873064e-05
19,0.019140872208831403,3.7452195704209807,0.19750730228576563,0.010191802377749465,0.000500305693444495,0.010401660922302549,0.0015471386471889656,5.603576273082146e-05
20,0.016201650890122564,3.3683933275564764,0.1973106641603753,0.010190568288902054,0.0005002690513029792,0.010371636990724969,0.0015336602224385642,5.467316038310831e-05
