iteration,d_loss,g_loss,k1,k2,k3,d1,d2,d3
1,21.034246802330017,16.81970125142445,0.2002204338881434,0.010140984589296914,0.0005000000000000001,0.009444022181782332,0.0019131156015020393,0.00015806229723083512
2,5.228694495558739,13.178855821194315,0.19901980654669296,0.010102825849337554,0.0005007704507140928,0.009441237817160922,0.0018582328779209929,0.00013677170951712162
3,0.34040518701076505,11.932523922700193,0.19793379830051702,0.010185957082143843,0.0005007704507140928,0.009523681021818584,0.0018210485112046342,0.00011847810851798881
4,0.3312072916836769,9.812732718875838,0.19861726657301806,0.010241134176610869,0.0005008385258298665,0.009520235613097523,0.0017923534721803632,0.00010741624507003834
5,0.32864889185875656,8.348803951999368,0.19926261508185195,0.01023495319270652,0.0005008607836390045,0.009429263092979949,0.0017468526824765134,9.733459553574066e-05
6,0.32313777714967723,7.545229622083028,0.19952951185354867,0.010256131245834597,0.0005008607836390045,0.009557258554393534,0.0017345608305583925,9.06891299585482e-05
7,0.3076490876078606,7.036873899868494,0.19809918121283474,0.010283082289824734,0.000500903669036228,0.009545547389671172,0.0016963209082559972,8.496553812783259e-05
8,0.2938174280027549,5.34786919088753,0.19847194160175544,0.01028649882679907,0.0005007914188164644,0.009541768290968825,0.0016829564052047623,8.113391262786137e-05
9,0.2843124338558742,5.0684538069746,0.19694989831221718,0.0102767078923161,0.0005007914188164644,0.009517153964861544,0.0016622768715255972,7.714511956507498e-05
10,0.2646821615951402,5.47731994834507,0.1968092494712738,0.010261754519311687,0.0005008873487827424,0.009494256463952947,0.0016379936000956818,7.353445760936179e-05
11,0.2489237017929554,4.600443030995503,0.18797794852763441,0.010246291058633337,0.0005008873487827424,0.009257243998214669,0.0015969392905676534,7.030022662694212e-05
12,0.22797616161260517,4.862515554268148,0.1879219160925586,0.010243164761460232,0.0005008873487827424,0.009231107039554537,0.001576206662552682,6.73858041172472e-05
13,0.2047874625358317,5.058397941594605,0.18824350772835757,0.010247416707962961,0.0005006223412625366,0.009212177558905915,0.0015567072125288325,6.457136264079389e-05
14,0.1817467601969838,4.204991661432841,0.18838690699399627,0.010257253366574945,0.0005006283462303942,0.009202535269865685,0.0015470704078400892,6.269651169941435e-05
15,0.15941689155995845,3.8205937053810346,0.1886268956922344,0.010265439675378412,0.0005005745697157014,0.00922324943062977,0.0015363104061682233,6.101285643450507e-05
16,0.13953087150373242,3.9070282629547415,0.18815540549837634,0.010270832825877029,0.0005008738450661123,0.009186641916787799,0.001521268484728831,5.915630165886772e-05
17,0.12028867897267141,4.000951132401464,0.18811226908784442,0.010267422118341448,0.0005008738450661123,0.00918936983136237,0.0015063230011514391,5.746240794483138e-05
18,0.10250745244945089,3.9937596079492335,0.18781128712069103,0.01025468827741294,0.0005008738450661123,0.009171059232287832,0.0014903665590621882,5.570937677236542e-05
19,0.08697898395072955,3.518355772977908,0.1877609063164628,0.010257780383662776,0.0005008001800039058,0.00915614604374071,0.0014777605716547876,5.4280365501632075e-05
20,0.07509289732531264,3.2161148665400687,0.1878828255517997,0.01025654844838697,0.0005008001800039058,0.009163559188715092,0.0014714992369860539,5.3180956647500544e-05
