iteration,d_loss,g_loss,k1,k2,k3,d1,d2,d3
1,0.11222672434523702,9.681057546210141,0.19368978702354905,0.009881121251259317,0.0005000000000000001,0.010035490816516205,0.0017291643467100375,0.00011376479661617345
2,0.007594286755193025,6.22889125,0.2033263921155032,0.010011822225709484,0.000499398799232355,0.010327311150256802,0.0016960902598862385,9.149760682428656e-05
3,0.0010143365749778848,5.598082609127968,0.19886024875293468,0.01008005063291195,0.000499398799232355,0.010070592772962262,0.0015751669026683034,7.27840723488182e-05
4,0.00047505055258625364,4.2347196875,0.19942188842565634,0.010091633590939387,0.0004992622635410307,0.009994955420251764,0.0015067499596647816,6.265953690195266e-05
5,0.00028941180353285744,3.7655362500000003,0.19712781204025498,0.010077767130128304,0.0004992622635410307,0.009937261157612162,0.0014437163845832108,5.5183777258708096e-05
6,0.00017663822334725411,3.1761271875,0.19560674031515202,0.010071470493575879,0.0004989620164033817,0.009924033227174908,0.0013994728242662034,5.0288009858603365e-05
7,8.997407519927949e-05,2.9035632936461546,0.19569539483482862,0.010059871377045263,0.0004996622236499605,0.00990223210428787,0.001371204243697884,4.645633195519552e-05
8,3.141868049472881e-05,2.680114531315457,0.19577338275478082,0.010074657669265413,0.0004995744001195717,0.00984995836285495,0.00133982756956546,4.3212675536734826e-05
9,2.529868423672659e-05,2.63410640625,0.1958123883685673,0.010110731128420283,0.0004995997697762209,0.009837230904378913,0.0013134767707748956,4.072924429257575e-05
10,2.3366812040746612e-05,2.3583928125,0.19561438148430316,0.010121242269904277,0.0004995997697762209,0.009834234079658366,0.001288862022896115,3.8639175839618515e-05
11,2.1368277612054953e-05,2.207046171875,0.1957389724892674,0.010119324950554181,0.0004995812302850135,0.009815390402581711,0.0012677925700940408,3.6912558657492156e-05
12,1.9686555505258083e-05,2.263459375,0.1955895492035775,0.010117230150912726,0.0004995812302850135,0.009785032740231042,0.0012451594356792037,3.514922667890149e-05
13,1.8059015625719134e-05,2.19525484375,0.19539062278557454,0.010104887551308615,0.0004995431776952764,0.009761172638095172,0.0012230115698475535,3.3635994486008374e-05
14,1.6797095695437748e-05,2.01837203125,0.19534178123532597,0.010103782389672408,0.000499604648704055,0.009744961977219855,0.0012041939928100853,3.235361186374623e-05
15,1.584247093887825e-05,1.996527109375,0.1952612956415221,0.010106091525646729,0.0004996417301126327,0.00973005142299882,0.00118554090384107,3.1171705879791633e-05
16,1.5158618316490905e-05,1.8329138281250001,0.19518846761035674,0.01010451257220479,0.0004997334696326606,0.009711995386670521,0.0011699475222243308,3.023219163724022e-05
17,1.4591140810201369e-05,1.8115374218750002,0.19499870862749866,0.010104670456447301,0.0004997363977670414,0.009692306848483564,0.0011552336813261618,2.9318245610273845e-05
18,1.4195631949102489e-05,1.8348921093750037,0.19488182062076356,0.0101089145196367,0.00049975201477348,0.009680104501151468,0.0011394957592736627,2.84570957092223e-05
19,1.3930310909087825e-05,1.7544301562506783,0.19477603460407938,0.010110592896713315,0.0004997598234597158,0.009667860868450737,0.0011262598259420213,2.766972750001177e-05
20,1.3707809518694245e-05,1.6717110156415482,0.1948913365668769,0.010113318384738501,0.0004997510386962791,0.009664859010600112,0.0011138605363506643,2.7017200295898295e-05
