iteration,d_loss,g_loss,k1,k2,k3,d1,d2,d3
1,0.6719867378473282,12.679013994257451,0.1745975086172573,0.01004620763010321,0.0004996251405898535,0.009315914132247534,0.0018618441449393657,0.0001352646695356519
2,0.658578896522522,9.348438927767278,0.1712966071279755,0.009976283755491755,0.0005000703174440796,0.009218097784041156,0.001780429911454278,0.00010749350470568364
3,0.6502872010072072,6.586396329450608,0.1720274788417588,0.010023987127254304,0.0005001875351606379,0.009118919288591763,0.0017118897435464454,9.32195064594908e-05
4,0.6356351293623448,5.589457152309418,0.1716802226762264,0.010041575271019693,0.0005001875351606379,0.00915564001246117,0.0016741633447941615,8.481473664498751e-05
5,0.617792370915413,5.197978009843827,0.1718287661204852,0.010129895231109909,0.0005003927322829246,0.009171867456384167,0.001631541103672089,7.694133050158378e-05
6,0.5899001455307006,4.830247553813458,0.16933965424957406,0.01009647423904962,0.0005003927322829246,0.009062967400889691,0.0016092453196665747,7.096451412759326e-05
7,0.5453207951784134,3.889032644107342,0.16927928978730103,0.010090204389270956,0.0004999921875610267,0.009051029482240597,0.0015864667583518417,6.633027706515867e-05
8,0.48501845697561896,4.129770091457367,0.16929945858010176,0.010087103778017838,0.0004992778192316759,0.009022472381874392,0.0015478852198893846,6.149173382690897e-05
9,0.40806024117129186,3.587226288409233,0.16885532203322148,0.010088688949028087,0.0004992778192316759,0.008997542778020198,0.001520145508392966,5.799215984901741e-05
10,0.3349157097084182,3.594005501126051,0.16839755055001412,0.010082809441903364,0.0004992646787643035,0.008964745464544245,0.001494051475930315,5.483585402478601e-05
11,0.27026552688330413,2.275402801527977,0.16280187202057897,0.010094919108078446,0.0004992468723951784,0.008795495083595265,0.0014701865991415303,5.319972676081386e-05
12,0.2147061867018541,3.2799489034950735,0.16280836426657738,0.010102677307957221,0.0004996907362448061,0.00881542387406943,0.001449041568837142,5.077791810690048e-05
13,0.17435226556327607,2.9977321808582547,0.1625904705617153,0.010117210349708649,0.0004996907362448061,0.008797519559629924,0.0014263854748054344,4.860045627754939e-05
14,0.14273421242833134,2.9631545045900345,0.1625865017631291,0.010108926509174086,0.0004999057479833415,0.008801578470008422,0.0014079935491515315,4.6802319042724683e-05
15,0.11400451146066189,2.7943632665061955,0.16234939405779994,0.010113547660417511,0.0004997788349022125,0.008790532067786938,0.0013924055510944968,4.510157427298228e-05
16,0.09332625093785199,2.674681401396096,0.16230342460144295,0.01010637997203566,0.0004998325249654326,0.008763224035755624,0.001375353205348899,4.360266826984364e-05
17,0.07701686484118303,2.668721224577129,0.16187660096113335,0.010105195582384869,0.0004997768826449508,0.008754238961972203,0.0013621809951579805,4.212855517042765e-05
18,0.06465747132897377,2.282975450811982,0.16197433116220142,0.01010797919475336,0.0004996236484271367,0.008752153850804537,0.0013508837052668519,4.1152412861848484e-05
19,0.05494297668337822,2.321869120223522,0.16201325518309534,0.01010827544897005,0.000499751503994509,0.00875331673103963,0.0013382418041441042,4.01061136575149e-05
20,0.04696707031024353,2.535250813855082,0.16208889634443385,0.010121966303279006,0.000499751503994509,0.008757711231804766,0.001324087918862444,3.896316370577804e-05
