iteration,d_loss,g_loss,stiffness_k,damping_d
1,0.6922536164522171,0.5677673256215453,0.34577733919786396,0.006279185461600995
2,0.6946923047304153,0.5755778210967779,0.3317273946774748,0.006182157050843918
3,0.6929058690865834,0.5816229691088199,0.3305732468292675,0.006188988593155416
4,0.6944465085864067,0.5830587645125389,0.33074466882953735,0.006164420160460445
5,0.6935023695230484,0.5927175623831152,0.25410865980616737,0.006186517456835578
6,0.6929455423355103,0.59944477363348,0.25617788058528373,0.006160378720210342
7,0.6791138339042664,0.6183661343798041,0.2720756067491099,0.006622484418256003
8,0.6235611220200855,0.6203000454947353,0.2737582456517944,0.00671777882567613
9,0.5618739975350244,0.4708473239439726,0.297665664291092,0.007720646734619786
10,0.5262067373309817,0.5139573103564977,0.30778713406900776,0.0076617640423005335
11,0.5162214308977127,0.5215918750041724,0.30750697862934123,0.007581719333088526
12,0.5251440263456769,0.5422226864048839,0.30767017711200856,0.0076564485207918954
13,0.5170007887813781,0.5516875511036813,0.3004802225578509,0.006953417128680265
14,0.5776436504721641,0.5969242597222328,0.29873953504208534,0.006860290444590411
15,0.5881241342425347,0.6108930202111602,0.30788852080360474,0.007012511831717291
16,0.5436032517389818,0.5864326955389977,0.3078035411087766,0.006980305360896225
17,0.46342937151590985,0.9100081467026472,0.30868273877932023,0.006943243357262761
18,0.3816521407415469,0.1837944314777851,0.20213824140682105,0.00041748571524100595
19,0.49507402548423174,0.9565114955893159,0.20110406048166882,0.00041759202650553664
20,0.0703158071929855,0.986316512055546,0.20150398117912255,0.00041807566562559014
