iteration,d_loss,g_loss,k1,k2,k3,d1,d2,d3
1,0.6958177953958511,17.04078104161978,0.20180181794941757,0.010056644200009287,0.0005000000000000001,0.009758663021055373,0.001971534134417577,0.00015333155780802277
2,0.6725534498691559,13.057552913987637,0.204009983025828,0.010041099854192125,0.0004993168733375248,0.009798311677158649,0.001926391078054665,0.00013220038249349818
3,0.6689562857151031,10.302814439475537,0.20397643939629465,0.010037844869040857,0.0004989249854404388,0.009689190418249132,0.0019074136913179674,0.00011822946229827611
4,0.6543309777975083,8.231735690376759,0.2035657608557661,0.010056958475051373,0.0004989249854404388,0.009547782355062947,0.0018636325783801693,0.0001073950567443832
5,0.6414917543530464,8.129090198619366,0.20221298146303263,0.01006391432337829,0.0004989308322518725,0.009533102574819922,0.001828562763350439,9.889717405101705e-05
6,0.626380684375763,7.362934097800255,0.1980631696296843,0.010084144831959343,0.0004989308322518725,0.009382788460021945,0.001782036902193129,9.191849784088056e-05
7,0.6077298748493195,6.441553878238202,0.19762798118998412,0.010070918073826238,0.0004989308322518725,0.009461285252800928,0.0017562899600968016,8.708749668122306e-05
8,0.5841219335794449,5.37667273509264,0.1972551525192052,0.010071468842218297,0.0004989240109785307,0.009440920403447973,0.0017415800990454066,8.272368177906025e-05
9,0.5514792944703784,5.9804685446143155,0.1963349743640031,0.010073114292135515,0.0004989240109785307,0.009435205951308078,0.0017185445628467627,7.842501683354123e-05
10,0.5085602909326553,4.151311564152241,0.18717679140985963,0.010089770151177083,0.0004989240109785307,0.009194774824014642,0.0016743467022988497,7.519864192373482e-05
11,0.45478154607117177,4.482512837536335,0.18690986520409464,0.010092974402397037,0.0004987631114726052,0.009170406647593301,0.0016544149341059834,7.218505418905403e-05
12,0.39189369181791944,5.0897166426420215,0.18674598238372878,0.010106002678418644,0.0004985313184354537,0.009169659115476167,0.0016349455444603271,6.911198021111999e-05
13,0.33419235348701487,4.566889412935973,0.18647690828410882,0.01011613231616425,0.0004986335667875805,0.009168562859133839,0.0016172939180582548,6.652227766375676e-05
14,0.28970765441656116,4.542328144464493,0.18674506693532678,0.010122990899436446,0.0004986335667875805,0.009150466823276625,0.0016018379895102956,6.41489031705587e-05
15,0.24895099431276324,3.8443573652684693,0.18676497334961567,0.010129461192560784,0.0004985440346560679,0.009169311407177314,0.0015900960955247622,6.228204868231051e-05
16,0.21780059364708987,3.8429386961936953,0.18644068211953344,0.010136132073140207,0.0004985021432917507,0.009169164435577836,0.0015780077316929016,6.043912028328545e-05
17,0.19024382941424847,3.9764653307092193,0.18624931118761864,0.010113904738339443,0.0004985537603314745,0.009151490644157372,0.00155984576879268,5.8629164584582065e-05
18,0.165559921041131,3.653745636584163,0.18606173118842984,0.010131248078334818,0.0004985537603314745,0.009152268397367411,0.0015477077594061065,5.702795383729194e-05
19,0.14456173559794058,3.595159107718468,0.18556457124224202,0.01012488130510801,0.0004985615735109204,0.00914087856791954,0.0015342904139333145,5.5487830820138834e-05
20,0.12411662052784647,3.4636223838335276,0.18534064836473285,0.010131733751937213,0.0004985629412780758,0.009135035473048744,0.0015226921871006058,5.412721842114902e-05
