iteration,d_loss,g_loss,k1,d1
1,0.6958227604627609,0.6852688677954674,0.19999997755766039,0.010000019506533104
2,0.6917811512947083,0.6923013983464241,0.2000005475826607,0.0099999315317233
3,0.68485506772995,0.6912471316194534,0.20000088702040913,0.009999749373417677
4,0.6661920875310898,0.6908781807303429,0.20000021523129605,0.00999966615423535
5,0.6525781124830246,0.6931833941054344,0.19999800493520173,0.009999337765449437
6,0.6327554357051849,0.6842162816166878,0.1999979609712592,0.00999871767863614
7,0.6134621584415435,0.6862217840886116,0.19999724318616213,0.009998268207259351
8,0.5952272891998291,0.6997524917840957,0.1999965985980788,0.009997766922635725
9,0.5779751658439636,0.7262932638692856,0.19999666160985544,0.009997177355631055
10,0.5584984932626995,0.7318440148067474,0.1999963595256733,0.009996530687986
11,0.5376515381038189,0.7310663886904717,0.1999959131384229,0.00999554185076919
12,0.5128570417563121,0.7099198435592652,0.1999918325184584,0.009994737941121414
13,0.48244789838790886,0.7564821750092506,0.19999112824686455,0.009993507532839865
14,0.45229644030332566,0.7767453603649139,0.19999290501424136,0.009992188081565725
15,0.42223690420389176,0.7710587069511413,0.19998273201033107,0.009990998777985009
16,0.39436682841994547,0.7661364065766334,0.19997921848268832,0.00998950308018227
17,0.36836951797207196,0.8067598064637184,0.199973916124654,0.009989397370777833
18,0.3446384472151597,0.7840774689602852,0.1999527563369324,0.009989045503568848
19,0.3231421117599194,0.7174228878712654,0.19994557379107036,0.00998779581272657
20,0.3004545059587274,0.7460346589398384,0.19993740814365352,0.009985469649900967
21,0.27802555039525034,0.7585085035514831,0.1999489797514116,0.009984352619059444
22,0.25664250969886776,0.812533725168705,0.1999439992935209,0.009982551356165712
23,0.2343961810072263,0.8633515140986443,0.19994813280611745,0.009981019044158683
24,0.21272180546075106,0.7935139012634754,0.19993965632023927,0.009977808198188368
25,0.19730755296700142,0.8621437590241432,0.19993742872346412,0.009977179808815002
26,0.1787498428102802,0.8810658749306202,0.19991875604709258,0.00997670210277394
27,0.16176762179368073,0.8924627157151699,0.19996707749644982,0.009977503980623342
28,0.1446610916111814,0.9203899377006293,0.1999631532277113,0.009975997581566995
29,0.12904228575919807,0.9040169843578338,0.19996030811117496,0.009976198980875515
30,0.11588073451071979,0.9500823350402713,0.19995685394237311,0.00997495379780066
