iteration,d_loss,g_loss,k1,d1
1,0.7091072410345077,0.6152955340504647,0.1999996120563932,0.010000054396717683
2,0.7062568962574005,0.6159458070707321,0.1999996934237446,0.010000062616484706
3,0.704871626694997,0.61645114880085,0.19999966348437967,0.010000067962162176
4,0.7025521695613861,0.618121581697464,0.19999985648637203,0.010000104573975422
5,0.7008580967783928,0.6191214918017387,0.1999986189150812,0.009999963118084746
6,0.6997847187519073,0.6194632845544815,0.19999861421707557,0.009999950974048162
7,0.6976448082923891,0.6203829030799866,0.19999861353877943,0.009999901180159573
8,0.6950322071711221,0.6214749859261512,0.19999820683687128,0.00999990848255313
9,0.6925332052367075,0.6247196013641357,0.1999981172376085,0.009999843983615586
10,0.6896981460707529,0.6288235844802856,0.19999811338599263,0.009999733446931995
11,0.6853717103600502,0.6281418265032769,0.1999977993204076,0.009999609062564864
12,0.6803178634908464,0.6303053306818008,0.19999731437102086,0.009999359111998455
13,0.6746208820078108,0.6371838062691688,0.19999694484540811,0.010001604142092831
14,0.6660647678375244,0.642661764023304,0.19999538577276627,0.010001338510917343
15,0.6537004613876343,0.6559596360945702,0.1999920753439724,0.010001200523788788
16,0.6369321351701563,0.6897922086286545,0.19999215558177402,0.010001080970355016
17,0.6113351290424666,0.6955359545135498,0.19998953231787436,0.010000880723634033
18,0.5789046153426171,0.709288958902359,0.19998616775306316,0.009999826358633819
19,0.5366632454670391,0.719121598277092,0.19998879450480314,0.009999113221627408
20,0.4842394222106252,0.7878826232743263,0.1999886750566709,0.009999027921362032
21,0.4337718461241041,0.7961703025794029,0.199989184861549,0.009998740280824519
22,0.3850475319226583,0.8152740920865535,0.1999878781088215,0.009998316779968267
23,0.34303504586219785,0.8327224242019653,0.19998812317649572,0.009998443047415902
24,0.30722454022616147,0.8442801618206501,0.19998611087808074,0.00999834173569015
25,0.27684732140863644,0.8514213721358777,0.19998322459900508,0.009998044165688906
26,0.25164108390317247,0.8640496695363522,0.19998296266588747,0.009997992124996906
27,0.2295172627601359,0.8702389807736873,0.19998243334316332,0.009996061281596857
28,0.21045949208109005,0.8817909697055817,0.19998245672162906,0.009996052268489493
29,0.19291511672107794,0.8869586415243149,0.1999819283812479,0.009996068174812701
30,0.177009397149086,0.8911715063142777,0.19998156821669405,0.00999595099379872
