iteration,d_loss,g_loss,k1,k2,k3,d1,d2,d3
1,0.6909340620040894,8.521020752193929,0.18043385233488918,0.009379610315768932,0.0005000000000000001,0.008697930232044345,0.0017229202836274587,0.00010408472152727624
2,0.6864463597536087,5.301231051766873,0.1776764703055969,0.009306326781940646,0.0005000000000000001,0.008269772837321585,0.0015787206476487467,7.80914939459737e-05
3,0.6806877235571542,4.002183517079354,0.17738105142015276,0.009274101384152099,0.000499102369206689,0.008192926031622395,0.0015064470589934281,6.539530776250918e-05
4,0.6714522421360016,3.739839864354134,0.17875663929899838,0.009311854054214629,0.000499102369206689,0.008177310957451098,0.0014540745274356157,5.7089433213911435e-05
5,0.6561995312571526,2.755181449239254,0.17824544027591438,0.009335791392002735,0.0004988294972187664,0.008196915246253598,0.0014137626302968026,5.2332519286991594e-05
6,0.630574016571045,2.590089048309326,0.17772558719267337,0.009358552528389722,0.0004988119605525183,0.008157868908562469,0.001377469353543866,4.8190179567012346e-05
7,0.5906318283081053,2.6788193513798717,0.1777359169803215,0.009362516599798152,0.0004991648379910796,0.008167170857145861,0.0013504487729189736,4.4507160863928575e-05
8,0.5291682928800584,2.359228313782215,0.1771478447693501,0.009376973820984917,0.0004991589884374071,0.008142978724614277,0.0013213659110322515,4.1628500718442724e-05
9,0.45506137907505034,2.1392098082673554,0.17702998278385304,0.009375895055050876,4.605756043094143e-06,0.00813691550278086,0.0012974780439415096,3.948519885691433e-05
10,0.3770557343959809,2.0887701011598114,0.17677305648705813,0.009370179070690739,4.605756043094143e-06,0.008130924818533539,0.0012740126689626985,3.766236161124624e-05
11,0.3025690160691738,2.1331869291079046,0.17680908148963942,0.009369006002142683,4.605756043094143e-06,0.00813169015775814,0.0012512578996580989,3.588889778665712e-05
12,0.233981873260604,2.087276710810661,0.17702081326697294,0.00936617011124862,4.605756043094143e-06,0.008112811500600836,0.0012295047214191893,3.4249410438264136e-05
13,0.1839592594239447,2.0467186535167694,0.17687397431331375,0.009364982430431075,4.605756043094143e-06,0.008093935675740424,0.001208984489010358,3.286939193371825e-05
14,0.1482394512742758,1.868607059544921,0.17714208015930552,0.009360560184555089,4.605756043094143e-06,0.008106045818829214,0.001194621916197288,3.178677557969504e-05
15,0.11890221394598484,1.9003484313195944,0.17719561672861553,0.00936895467054152,4.605756043094143e-06,0.008094555784098801,0.0011781636353285553,3.0655808468641e-05
16,0.09769125255671415,1.8987242164987328,0.17732336819323957,0.009364930248697636,4.605756043094143e-06,0.008081664984270853,0.0011609039161133762,2.9573144135991025e-05
17,0.0812928248817722,1.9044442119202019,0.1772028681633298,0.009363009685278976,4.605756043094143e-06,0.00807569970435987,0.0011439529285928371,2.8549286157283078e-05
18,0.06827590468650063,1.786672549301386,0.1769776924229028,0.009357068690214163,4.605756043094143e-06,0.008059847231657731,0.0011281217772106844,2.767161568932943e-05
19,0.0580383042876537,1.7010375988563897,0.1766947988631255,0.00935606228330998,4.605756043094143e-06,0.00804369632769346,0.0011148065282920456,2.695513276940714e-05
20,0.04948053168398994,1.7098623791396619,0.17667297665668935,0.009355404458307499,4.605756043094143e-06,0.00803173041740812,0.0011009619700578668,2.624055480302825e-05
