iteration,d_loss,g_loss,k1,d1
1,0.6747585773468018,0.5986365968489646,0.19999892913032166,0.009999923241552267
2,0.6732161223888398,0.5966600606107711,0.19999819427470925,0.009999800369169191
3,0.6734405557314554,0.5931986886167526,0.1999978932658527,0.009999783997186401
4,0.6751113399863243,0.5960548356175422,0.19999733290543303,0.009999570147276147
5,0.6728591337800026,0.591093776538372,0.19999724490871248,0.009999292938315685
6,0.6734476196765901,0.5928098893380165,0.19999662565336077,0.009999101670145897
7,0.6732278156280517,0.5991966951751709,0.19999632666980957,0.009999014694776643
8,0.6723206231991451,0.5994453311038017,0.19999373206423804,0.009998479080238765
9,0.671112356015614,0.5959545067095756,0.19999328630033544,0.009998323713744185
10,0.6709085038730076,0.5997115862560273,0.19999285233157166,0.009998180854878996
11,0.6697643667459487,0.5994433358383179,0.19999285223859167,0.009998093052200273
12,0.6697255518701342,0.6001150309801102,0.200002777228564,0.009997506555455197
13,0.6684701482454936,0.6015589837265015,0.20000043634581463,0.009997497697020793
14,0.6673912853002548,0.602092841887474,0.19999986140613568,0.009997325483350432
15,0.6670057010650635,0.6001552845811844,0.19999929433112637,0.009997098185897791
16,0.6661955562504855,0.6073719452428817,0.19999920469084542,0.009997020332708132
17,0.6649757102131844,0.6072981701993942,0.19999892037802253,0.009996940239079733
18,0.6635776629050573,0.6032636755490303,0.1999985903789604,0.009994825462815169
19,0.662665763268104,0.6050254415249825,0.19999796351039112,0.009994623929891396
20,0.6619478583335877,0.5973235036075115,0.1999970016930737,0.0099942657318609
21,0.6608228751591272,0.6057866216444969,0.19999638942997353,0.009994429983043627
22,0.659481185277303,0.6066975626444817,0.1999954333767112,0.009994126415621661
23,0.6581262707710266,0.6041065130782127,0.19999456474298838,0.009993801195246243
24,0.6569494906812906,0.6130141699957847,0.19999432664335015,0.00999362370629134
25,0.6552271667648766,0.6090387353682518,0.19999183378679325,0.00999303855642643
26,0.6535844322513132,0.6077869106626511,0.199990849518302,0.009992724542877694
27,0.6519585506783592,0.6129766072154045,0.1999901037232802,0.009992426806968444
28,0.6501066446304321,0.603350531411171,0.1999889715326781,0.0099920781897362
29,0.6490333648104416,0.6238250979542732,0.19998934862963397,0.009991978471446858
30,0.6468375927209854,0.6217448305439949,0.19998891199093033,0.009991755363262534
