iteration,d_loss,g_loss,k1,d1
1,0.5857903718948364,0.6139426483488083,0.19998218953643124,0.00999552799679177
2,0.552382054924965,0.7126113405561447,0.19979544813964908,0.009988717636193509
3,0.48564599355061844,0.793146382086277,0.19978532439798485,0.009972136405823886
4,0.4134997077286243,0.7971030048823357,0.19924968188364645,0.00993029628031233
5,0.3275032076984644,0.880989479110241,0.1992052499156598,0.009914901469497238
6,0.2434996110200882,0.8074947831010818,0.19905526336472884,0.009899870256192624
7,0.19344554886221885,0.8688359182155132,0.1990424014544032,0.009874587454098305
8,0.1454301839073499,0.9019897660499812,0.19914073425242348,0.009859654186629098
9,0.1028805666736194,0.9166144530594349,0.19930624704321256,0.00984386998157705
10,0.06905402849827494,0.9254116904801131,0.19921964827995564,0.009823291290745195
11,0.04681605852674693,0.972678919853419,0.1990749943017605,0.009828031413227595
12,0.030260377888205563,0.9802985633407533,0.19901963311583543,0.009819542787045278
13,0.019902564885301725,0.9894370876880735,0.19894768986153194,0.009824027164570715
14,0.013154069317970423,0.9858319768167287,0.1989504050891504,0.009820592295719894
15,0.00937663142569363,0.9968323352060094,0.19894073076128083,0.009817576804108144
16,0.006793332114731046,0.9975655330825783,0.19893872397561452,0.009819164786855853
17,0.00491951554043529,0.9975572775234655,0.1987891378258023,0.009818232874284542
18,0.0037522053734088943,0.9985359940711781,0.19878418976405243,0.009817704491611703
19,0.002936780448250759,0.9963596420898102,0.199121940636044,0.00983573861800919
20,0.0023526932316599415,0.999610442936623,0.19912073109535294,0.009835416795854061
21,0.001917499581551445,0.9988108984793537,0.19911692363890746,0.009835058803447021
22,0.001626938096790885,0.9989199040184357,0.19911264986675753,0.009833310049116138
23,0.0013940200430806724,1.0000381291033142,0.19911265175974818,0.009833307044151087
24,0.0011962385837250623,0.9993542418477033,0.1991097079025528,0.009832406624735819
25,0.001079996268484084,0.9998508362628997,0.19910952653554226,0.009832209667824795
26,0.0009698360336615758,0.9991550270127552,0.19910541419446726,0.009831265087067694
27,0.0009010581570489901,0.9993485546151409,0.19910261532664644,0.009830890432791914
28,0.000853170558050471,0.9995998266043933,0.1990878241552779,0.009829506670049393
29,0.0008159292661156015,0.999741682386878,0.19908702551607615,0.009829368827915807
30,0.0007868888074881397,1.0000356175380607,0.19908644736880768,0.009829334097144139
