iteration,d_loss,g_loss,k1,k2,k3,d1,d2,d3
1,0.1839976467192173,16.133657690476277,0.19870266338339157,0.010010552448170652,0.0005000000000000001,0.009884345850826141,0.001992420612831649,0.00016263569248827427
2,0.06604124335572123,13.939632955333161,0.1984838890804723,0.010051145945399851,0.0005000000000000001,0.009793176350029034,0.0019342155348070441,0.00013933264539016748
3,0.01921449825167656,10.307290629155094,0.19642068571221816,0.010012312230615323,0.0005003438681909837,0.009620430145968754,0.0018864374763072473,0.00012408050799328417
4,0.005959598206982264,10.41326323550644,0.19664562176965208,0.010014307127790839,0.0005002402920966366,0.009647374438438109,0.0018711502876385098,0.00011143335411489725
5,0.002981502583133988,8.810227363620392,0.19672783063567426,0.009993673905552279,0.0005008796789668608,0.009652312436600991,0.0018417234762334784,0.00010092127495184774
6,0.00169529664231959,6.779685637800542,0.19602670302002642,0.00999027819530933,0.0005008796789668608,0.009602295694536188,0.0018055158420536874,9.424073088592519e-05
7,0.0009918972209561616,6.904710629672074,0.19523424787606153,0.009974680574365272,0.0005008796789668608,0.009625353842609704,0.0017844948867920501,8.792887571524719e-05
8,0.0006058878978365102,6.73522628514267,0.1959148640642491,0.009945190127009347,0.0005008796789668608,0.00959108637226181,0.0017628576360734982,8.255095561558601e-05
9,0.0003744910156196316,6.356824623535802,0.19503980165390028,0.009952690776345953,0.0005009403360380076,0.009540045321643497,0.0017384378638544173,7.807040754594505e-05
10,0.0002343943306186702,4.9120278198985385,0.19487689542166345,0.009956089775072714,0.0005010264425578309,0.009557042667752378,0.0017160481721039018,7.458750588756167e-05
11,0.00019621034771262203,5.2879056250000005,0.1948555819268305,0.009961458176539043,0.0005010264425578309,0.009526497847250404,0.0016930934104106008,7.120623847839355e-05
12,0.00013492349096648265,4.890832187500001,0.1949499879614439,0.009966673742195674,0.0005012476475780425,0.00953407367947986,0.0016809186832840947,6.848612807513017e-05
13,0.00010101787443596145,5.1118046875,0.19500825320602533,0.009961088519910977,0.0005012652698754178,0.009520880358918796,0.0016542767706686744,6.555420178795848e-05
14,7.88927216308366e-05,3.9021084375000004,0.19507567982268476,0.009960991244130869,0.0005011967421989142,0.009525976881144513,0.0016400571753445413,6.361727933851469e-05
15,6.412892036678385e-05,4.2566165625,0.1948171474097047,0.009951657190860453,0.000501000021938161,0.00950701823993075,0.001622628735712716,6.141551342645339e-05
16,5.407799533052391e-05,4.0623115625,0.19460418264106322,0.009958345707207336,0.000501000021938161,0.009506739718085643,0.0016055830531714502,5.9344053248557595e-05
17,4.7553933927702016e-05,3.7912659375000004,0.19443549747783165,0.009956964860480746,0.000501000021938161,0.00950549575346177,0.001592882960919277,5.777053503153051e-05
18,4.156214916595976e-05,3.01381765625,0.1889843017552645,0.009963686134560392,0.0005009819197253495,0.009350498917304946,0.0015658126155082808,5.649525235649202e-05
19,3.778430278683887e-05,3.6539200000000003,0.1887261013246285,0.009950850595086195,0.0005009819197253495,0.00932789879672478,0.0015503748326989998,5.49233103826285e-05
20,3.470137272805525e-05,3.5464921875,0.188552199620103,0.009944031158346054,0.0005011615030418641,0.009311443756401902,0.001538674811455805,5.353268209766021e-05
