iteration,d_loss,g_loss,stiffness_k,damping_d
1,0.6948498308658599,0.5958126773399115,0.40043603043342113,0.01001805835751994
2,0.6938423901796341,0.6090756943774224,0.44427403226875295,0.011774635747720733
3,0.6873329699039459,0.6379498119011522,0.1412444684046088,0.0037833226633051057
4,0.692336168885231,0.6258654290288687,0.1394102138076947,0.0037358293459725626
5,0.6946428716182709,0.6102891812703013,0.13889611250873682,0.003733759574271315
6,0.6935312020778657,0.5989163797628879,0.13887970777043493,0.0037328753783322528
7,0.6929230642318726,0.5918951111519337,0.13898880132228938,0.0037403351838538345
8,0.6927039166291555,0.5903530225127935,0.1392016590128617,0.003752256413153407
9,0.692650284085955,0.5842187832519412,0.13939391013754387,0.00376113501450536
10,0.692371745620455,0.5886613216227293,0.1405887316991138,0.003773362393209718
11,0.692102362960577,0.5883167968842388,0.1343197745011492,0.0036136295075876877
12,0.6911271280712552,0.5830729001066088,0.13008083545964352,0.0036276955476496507
13,0.6911306387848325,0.5865002186444401,0.13019261201151075,0.003630811269635178
14,0.6910201323032379,0.5938152613720298,0.13004998094579487,0.0036271172678778007
15,0.6899920952320099,0.5907207238006592,0.13116917429105307,0.0036349827830798667
16,0.6890236708250913,0.5870561041447521,0.13335367165919126,0.0036916576645011534
17,0.6877252146601677,0.593325986866206,0.13593645294982795,0.00364384168239355
18,0.6863488430778186,0.590967857066691,0.11781124537329339,0.003611029390928747
19,0.6814286887645721,0.5940868989437819,0.12102135865757799,0.003593165773616473
20,0.6765726264033998,0.5954173431503773,0.13522482026226015,0.004068993729938284
