iteration,d_loss,g_loss,stiffness_k,damping_d
1,0.6787096112966537,0.619203332894519,0.40007468882636904,0.0099967347780242
2,0.6476142674684524,0.41460110286951063,0.42504440361370743,0.01066472903167158
3,0.6251221279303233,0.45229348693966864,0.43778835779299746,0.010883865705673082
4,0.2935310276923701,0.8410037310016155,0.4354081646250305,0.01081752938367527
5,0.17613063007593155,0.7135585645496845,0.43401534844694206,0.011568450045481266
6,0.10738979132845998,0.9387544679045677,0.4343765220710318,0.011630168626934667
7,0.07651491097174586,0.9896558345134556,0.4343569063160874,0.011630082317251723
8,0.03430300881930937,0.9758578286756575,0.43436531176444076,0.011680336158185969
9,0.012797862434360596,0.761130888992548,0.42833014574135736,0.011511119572397253
10,0.02895683350174555,0.9909254146037996,0.4267313015133118,0.0115136390754314
11,0.019922452232276556,0.9798079275578261,0.42676665400029473,0.011497937293254134
12,0.007621632401262306,0.9836320627196133,0.4258059580615675,0.011471277835714859
13,0.02318005443084985,0.9613752582466603,0.42284457443436596,0.011183711752248575
14,0.032511316544841976,0.9968556790383533,0.422547984179169,0.011172324782683209
15,0.022191927284002304,0.9937134459084644,0.42214210088937804,0.011163779691846747
16,0.02290643808558922,0.9962156416846439,0.42169855555042246,0.011152903891076517
17,0.02172599673892061,1.0001225672067002,0.4216924018815683,0.011152706376068548
18,0.01697982152691111,0.9999437351816101,0.4216690792790241,0.011151451829409482
19,0.011705807021532495,0.9983897460764181,0.42121064631802035,0.011139088827121071
20,0.013421956607739307,0.9930929881973192,0.42276768164824924,0.011197285931951252
