iteration,d_loss,g_loss,k1,d1
1,0.6868163794279099,0.7195398773264885,0.19999574851740187,0.00999755047405575
2,0.6859514772891998,0.7158477878236771,0.1999902618514092,0.009994923344659849
3,0.6757857491572697,0.7185836001324654,0.1999860434872045,0.00999240808927989
4,0.6731576576828957,0.7088881970381736,0.1999929749172932,0.009991515637580911
5,0.6778820291161537,0.714004388589859,0.1999812090761043,0.009987783835480577
6,0.675647418498993,0.7084159642004967,0.19997946193774258,0.00998505595594509
7,0.671833781003952,0.7132650043010712,0.19997823005196655,0.009982274867023218
8,0.6713732212781907,0.7151268434739113,0.19995676935900164,0.009980056511465532
9,0.6639384082385471,0.7075183798718453,0.19988368851189228,0.009972980655519575
10,0.6659242962087905,0.7047538823127747,0.19987992071034824,0.009970397111994739
11,0.6635422006249427,0.7119011335206031,0.1998755502029069,0.009967285304352888
12,0.6606673247284359,0.704741518523693,0.19987361199125872,0.009965053095946252
13,0.65604986415969,0.7069158452153206,0.19987036641549424,0.009962396621285697
14,0.6519857570528984,0.697554018676281,0.1998706316631175,0.009961661809810118
15,0.6502842211723329,0.6994862501585484,0.19986832005353408,0.00995993668595425
16,0.6478379916061054,0.7194391056394577,0.19986704662079377,0.009955634364347512
17,0.6462641398111979,0.7089309344744682,0.1998636890163824,0.009952802621164164
18,0.6415765588482221,0.7073517934989929,0.19984141651819523,0.00995076376034312
19,0.6376343772961544,0.7023120672845841,0.19984418478836302,0.00995083073771169
20,0.6332615490470614,0.7094927535557747,0.199841417804634,0.009948907604651011
21,0.6203371320452009,0.7235126306080818,0.19983943673337917,0.00994490370627127
22,0.6160559153556823,0.7204280751681328,0.19986484373973978,0.00994421952307655
23,0.6057686829566956,0.7318185568523407,0.19983847576300864,0.009941288592564356
24,0.5979033283889293,0.7295990913414955,0.19982151068062945,0.00993806313968718
25,0.589340050255551,0.7322785663986207,0.1998148388975803,0.009934184427691718
26,0.5791880991529016,0.7393543205189705,0.19981454620027694,0.00993024575338747
27,0.5683795212043657,0.7331302799367905,0.19980519570223923,0.009926269969648106
28,0.5554336676472111,0.7384188440728188,0.1998011358451685,0.009922315884051038
29,0.5432069231020777,0.7568708482575417,0.19980310429408307,0.009916667663382775
30,0.530144735276699,0.7410098296892643,0.199792494520875,0.009913124693251773
