iteration,d_loss,g_loss,stiffness_k,damping_d
1,0.6955618262290955,0.5760971462857724,0.39926050605220326,0.009975546717537831
2,0.6932527214288712,0.5770914616703987,0.39933710881759676,0.009965457741242231
3,0.6916807015736898,0.5769401523417235,0.3996125523709087,0.009956429336979742
4,0.687421877682209,0.5605292229747773,0.4091676842720685,0.010296138399242103
5,0.7064257368445397,0.5706667196583748,0.41664387291111477,0.010040601218550545
6,0.6909671580791474,0.573629624364376,0.4117153020682255,0.009897856866072422
7,0.6840071284770965,0.5791312050461769,0.41407060261064,0.009985855847540625
8,0.661823633313179,0.5336985914710164,0.21556152855249774,0.0052391672590208355
9,0.7080823515142712,0.5434488925221562,0.2155947919253697,0.005284364185028629
10,0.6924464225769043,0.5675055522057414,0.2150948893737274,0.005325074883531944
11,0.6668107375502587,0.6123613403655589,0.21483973423922598,0.005220553293140409
12,0.4952026810910966,0.8035305845338107,0.21484914652347323,0.005219254714106445
13,0.24144495692518025,0.8882567728713154,0.21446530846283102,0.005212127727706657
14,0.1418974582105875,0.9261249833983183,0.2144473246093917,0.005214985646191023
15,0.0964193682000041,0.9455203167992831,0.21442724045571093,0.005206917712444611
16,0.08359340835701336,0.9575141895237566,0.2142325684930396,0.005200376603255518
17,0.06710331393405795,0.9669500861474871,0.21412633591313457,0.005200997040622283
18,0.048028068818772834,0.9739983751355111,0.214072404383664,0.005191894211758592
19,0.05325286644869126,0.9799281824484467,0.2139810090554345,0.005188645075968431
20,0.03215896116037454,0.9847708580976725,0.21378449871305458,0.005186469222550938
