iteration,d_loss,g_loss,k1,d1
1,0.7034213215112686,0.6603927383184433,0.1999999977847338,0.009999999611997617
2,0.682501208782196,0.6673620891070365,0.19999997237599088,0.009999992414978051
3,0.6784396787484488,0.6686193829154968,0.1999999141584819,0.009999983354761162
4,0.6707773968577385,0.689529857981205,0.1999998655940746,0.009999966948283706
5,0.6525729894638062,0.6928038199353218,0.19999983942670116,0.009999947637879862
6,0.636495237350464,0.6998743539714813,0.19999990065755927,0.009999916613562887
7,0.6019481897354126,0.7255254583001137,0.19999985254531571,0.009999906110220853
8,0.5575359269976616,0.7507322625660896,0.1999996624457108,0.009999848347305829
9,0.5226907738617489,0.7512578754162789,0.19999920975340557,0.009999808283617084
10,0.4641961233956473,0.7961922634530068,0.19999896473437265,0.009999735352483611
11,0.40176110416650773,0.8254356092786789,0.19999896399045092,0.009999608466511949
12,0.33315010567506154,0.8414690524446964,0.1999985324049197,0.009999529124602764
13,0.2655866116285324,0.8555208551371097,0.19999819317519227,0.009999382117392
14,0.20196332693099978,0.8963050458055735,0.19999799284785827,0.009999222269774885
15,0.14659559093415736,0.9336854135507345,0.1999979178792138,0.009999082791476134
16,0.10321055630391293,0.9222365722823143,0.19999838460048736,0.009998817924996248
17,0.07162361809362967,0.9493062238046527,0.19999752212211638,0.009998719558018837
18,0.04974151598289609,0.971863750115484,0.1999971058608334,0.009998646876775529
19,0.0354608056636957,0.9803774491170049,0.19999700624614472,0.00999858556837463
20,0.025799338160348795,0.9899267201108486,0.19999692686039552,0.009998553287741614
21,0.019191895857719438,0.9904539014153928,0.19999670387702081,0.00999851453585894
22,0.014922423226137956,0.9906162537266314,0.1999967607987799,0.009998491336959767
23,0.011635389151051643,0.9934770354170352,0.1999966999958874,0.009998440166861538
24,0.00942605112795718,0.9960424107791855,0.19999654989411383,0.00999843045893165
25,0.0078011498348239585,0.9934218872527406,0.19999632261670502,0.009998400370455619
26,0.006581970137160489,0.9961349379941076,0.19999627040240678,0.009998392985659682
27,0.005612902194520252,0.9971132535480521,0.1999962578595812,0.009998384619328194
28,0.004902055401256995,0.9991483838620037,0.19999625822447958,0.009998382715675463
29,0.004366888306838902,0.999262472413769,0.19999625699502385,0.00999837881703904
30,0.0039509580563753845,0.9986332802366931,0.19999581740791358,0.009998372856050456
