iteration,d_loss,g_loss,k1,k2,k3,d1,d2,d3
1,22.995826876163484,9.781818125003216,0.2268989732258648,0.009953545735265763,0.0005000000000000001,0.01136783888474445,0.0018662159145405393,0.0001124109234603333
2,11.195599913597107,5.517204362490084,0.226067215874632,0.009973160980679895,0.0004991881578153564,0.011440540072189266,0.0018450780225586418,8.599474741745465e-05
3,5.853061787287394,3.7895732443089787,0.21518736176915998,0.009972667933236215,0.0004991881578153564,0.011174517277713953,0.0018176373031979314,8.422837371894829e-05
4,1.4326160430908204,5.184802782394365,0.21664354627513255,0.009918868263945928,0.0004991881578153564,0.011015403622668977,0.0017249876756789554,6.953959848188016e-05
5,0.36904595270752905,3.9094019750519844,0.21753524951175976,0.00992521871252114,0.0004991881578153564,0.011033700534286843,0.0016984539468264542,6.611519845566053e-05
6,0.3457182120229117,4.212430613713236,0.21763240835408096,0.009870192884726561,0.0004991881578153564,0.011002200453873016,0.0016381239127495016,5.7847676700894596e-05
7,0.3540043818950653,3.669597808672888,0.21625810530364611,0.009906618481243426,0.0004995743263960625,0.010900106042475478,0.0015848571099922283,5.167262034872061e-05
8,0.3481119371950626,3.0381381404894965,0.21553471865637863,0.009914898535246406,0.0004995743263960625,0.010863155649951658,0.0015452064292822525,4.77823186059089e-05
9,0.3416933904801096,2.7951668796383964,0.21429551568938512,0.0099149744365306,0.0004995743263960625,0.010799530737839375,0.0015046039729728674,4.458850990205576e-05
10,0.3247599020600319,2.8431639978996666,0.21382740422233096,0.009909916900265344,0.0004996985215219256,0.010724176956778441,0.0014625671097644212,4.157389848487825e-05
11,0.313354124315083,2.498489068977069,0.21355885511095307,0.009923556898396255,0.0005002232562311908,0.010704916359345715,0.0014301687178258115,3.9192790836248254e-05
12,0.2965607603326337,2.243318644455355,0.21323352951248029,0.00992191756169051,0.0004997198288480233,0.010672783103198549,0.0014022170672457618,3.738556058528267e-05
13,0.2812925981150733,2.3851536007200087,0.2126548514188319,0.009917638910514844,0.0004997198288480233,0.010652895905528785,0.0013722773006548514,3.551549404460028e-05
14,0.2636967594176531,2.242398455525227,0.2123732419473394,0.009908571487657527,0.0004997198288480233,0.010624718387738756,0.0013446642299476045,3.389383572611069e-05
15,0.23748033732175827,1.9229900742547028,0.21234847547133706,0.009905773006309713,0.0004997198288480233,0.010611891194307336,0.0013249511789552508,3.277564328527699e-05
16,0.20518242710015994,2.155415351791568,0.21196758603123453,0.009917701112247816,0.0004997208590398896,0.010578614404358136,0.0013016948964934996,3.146607236111606e-05
17,0.17019882571815587,1.9259450166028274,0.21169266174276904,0.009915413727617598,0.0004996736022364384,0.01054942688260143,0.0012806054767237802,3.042996292422858e-05
18,0.13578858502830066,2.0588162452448815,0.21162404068535923,0.009914170882957627,0.0004994967764234071,0.010521705582831676,0.0012577610020968852,2.9280070868095454e-05
19,0.10667254199775364,1.864530664034239,0.21167947113346994,0.009919149978430568,0.0004994902260321525,0.010514697458730706,0.001240341033719304,2.8422868879493307e-05
20,0.07944779555754004,1.7679557017902052,0.21164071671007526,0.009921637270646759,0.0004994706661443978,0.010508397355053403,0.001223835546899758,2.768607610485446e-05
