iteration,d_loss,g_loss,k1,k2,k3,d1,d2,d3
1,43.84189532101154,13.268742500000002,0.20270563779176196,0.009875778004938668,0.0004998047256419886,0.01004400277916215,0.0019161520904736845,0.0001256113186417187
2,22.21992359161377,8.549003125000375,0.2042619633357402,0.009832973128375298,0.0004998047256419886,0.010048790514973614,0.00186064019257134,0.00010177402013119769
3,7.64701143503189,6.475631873201133,0.20218067974817958,0.009839492622852063,0.0004998047256419886,0.010084355527233087,0.0017733129147152267,8.77898768856339e-05
4,0.36560065292687793,4.866177230045498,0.20081693962542382,0.00984406547531812,0.0004998047256419886,0.009909848156925128,0.001722726884447202,8.042045118469086e-05
5,0.3025922153145075,5.336685603148044,0.2021191372937162,0.0098668759465091,0.0004998047256419886,0.009997956741366103,0.0016983066728547644,7.36165754581538e-05
6,0.26923115879297266,4.758216816243623,0.2026962218290221,0.009862093227516739,0.0004995265124464644,0.009980301976278428,0.001662013709852801,6.828599469543817e-05
7,0.23708724603056908,4.5733156492947975,0.20252137291074432,0.009858354394982102,0.0005000959656555222,0.009937727054018785,0.0016330269950209956,6.322839667573958e-05
8,0.1867087533076604,3.519719333587885,0.1910282620552177,0.00986428004683477,0.0005000818195259687,0.009617433702019852,0.001577179863872693,5.9644394213847e-05
9,0.13500578642747968,3.5663116628947518,0.19093868444102421,0.009861034911629488,0.0005000818195259687,0.009616729966313636,0.0015530511377038502,5.6624570621421444e-05
10,0.09533826330942766,3.671610834040773,0.19090580836156973,0.009838559301107146,0.0005001267263157532,0.009612904804527195,0.0015261712103288559,5.3729015371020964e-05
11,0.06434284343849868,3.298256664624806,0.19060829977702978,0.00983012729122342,0.0005001267263157532,0.009609413704468666,0.0015041147122988319,5.1334573613046805e-05
12,0.04192373778436275,3.2429002926773407,0.19033399388887365,0.009827920395528945,0.0005001267263157532,0.009590035298790264,0.00148190385457675,4.913391184289994e-05
13,0.027124433488481575,2.6746511887995155,0.18756394254830705,0.009823300598987693,0.0005000837485219391,0.009499386420971758,0.0014546279851422757,4.746206127466925e-05
14,0.018330289348959923,2.7700747362033997,0.18254700599359197,0.009822375162174449,0.0005000391577288385,0.009366150011409134,0.0014297161771869508,4.573894490818316e-05
15,0.013010865077376366,2.800894536716802,0.18226271090208276,0.009819248618044056,0.0005001045969976835,0.009358488276863433,0.001408942225668596,4.403854866689736e-05
16,0.009670973830560054,2.6754315631888437,0.18195895580850774,0.009818021289107795,0.0005001045969976835,0.009344205559715104,0.00139210333068482,4.2603584944873604e-05
17,0.0073420811437245,2.3754318972596673,0.1788278512347751,0.009821235926831486,0.0005000928759335471,0.00927288093831298,0.0013751824785916103,4.1471030101086937e-05
18,0.005548886906763072,2.646193750006905,0.1791396744304552,0.009833693004145374,0.0004999991173094694,0.009250396151099596,0.001360823920580926,4.019156802471653e-05
19,0.004277541400425924,2.4640551562521966,0.17899348336435772,0.00983419238404666,0.0005000694346294118,0.009238677979710728,0.0013463970019047117,3.904320844687778e-05
20,0.003638939868376058,2.370242656286621,0.17884077480824112,0.009827971152827297,0.0005000694346294118,0.009231174602520457,0.0013328204974104457,3.80654715853137e-05
