iteration,d_loss,g_loss,k1,d1
1,0.6848492920398712,0.6214019059062004,0.20000002145910384,0.009999995969069824
2,0.6797032922506332,0.6240229870557785,0.1999999840005643,0.009999996561676864
3,0.67974680463473,0.6292623337781429,0.1999999861855512,0.00999999272639123
4,0.6755776837468147,0.6422547597718239,0.1999999861806636,0.009999986489546498
5,0.67728650867939,0.6457975357103348,0.19999996374070977,0.009999973570277463
6,0.6756850218772888,0.6457367609643936,0.19999974907688153,0.009999980771551157
7,0.6730410885810851,0.6492700255155563,0.1999996132491991,0.009999982589400087
8,0.6722613881031673,0.659255901582241,0.19999958854908353,0.009999968763355542
9,0.6659493803977966,0.6537689055931568,0.19999957251221928,0.009999966190146457
10,0.6653537469250815,0.6675490119886398,0.19999957512611577,0.009999949294333581
11,0.661981725692749,0.67641399695158,0.19999935959808235,0.009999869809504975
12,0.661346685886383,0.6726932280254364,0.19999929653097723,0.009999846242955758
13,0.6534071385860443,0.6799669438314437,0.19999902716894113,0.00999985020625877
14,0.6478171122074128,0.6839314678478241,0.19999911599411227,0.00999983075815158
15,0.6406989300251007,0.6893049357771873,0.19999906743204454,0.009999801955486966
16,0.6330319247462532,0.6961496319460869,0.19999899542890948,0.009999765576650197
17,0.6272093862295149,0.6967992917943001,0.1999989575455832,0.009999730589080609
18,0.6172027647495268,0.6971171582007408,0.199998820339791,0.009999699456769096
19,0.6082091056383573,0.6998494829344749,0.19999878955298384,0.009999687474522604
20,0.6008917757443019,0.7128933285045623,0.19999882913035152,0.009999683714845388
21,0.585221779346466,0.7168426793909073,0.19999889001972523,0.009999686334625427
22,0.5703226858377456,0.7184122345399857,0.19999874391541925,0.009999656643564928
23,0.5593220082918803,0.7330228186678887,0.19999866230717617,0.009999602297109916
24,0.5466468784958124,0.7431188710951805,0.19999737288945793,0.009999487956504361
25,0.5323066206539379,0.750907759501934,0.1999971438638957,0.009999419670841055
26,0.5176388612564872,0.749555264532566,0.19999699113638542,0.009999352348035758
27,0.5008103327618706,0.7549343010258674,0.1999968424820704,0.009999294101842804
28,0.4849571910343672,0.767620235607624,0.19999670381350565,0.009999222123291471
29,0.4690221833555322,0.7639076810264588,0.1999963248664149,0.009999138199274735
30,0.45006299689412116,0.7846097133612633,0.19999615022511094,0.009999057002104805
