iteration,d_loss,g_loss,k1,k2,k3,d1,d2,d3
1,0.8057469512714306,16.400239106304987,0.19857630670686385,0.010062459021995129,0.0005000000000000001,0.010277180059627055,0.0019529501563459344,0.00015831359815913527
2,0.03573468336835504,14.410939514188348,0.19385651885833638,0.01007669783209442,0.0005000000000000001,0.010197451484553656,0.0018897490691920278,0.00013430955492110878
3,0.004700135827685395,11.349947556048797,0.19579952095849032,0.010084809694160805,0.0005000000000000001,0.01025273438986777,0.0018542124352075528,0.00011758424806139574
4,0.001020459295409637,7.010725033671782,0.19538656070541952,0.010073790703295943,0.0005000000000000001,0.01026458261666233,0.0018227048366015674,0.00010920821945051611
5,0.0004997825064492645,7.883450000000001,0.19528126352096997,0.010046165078245201,0.0005000000000000001,0.01020688681164084,0.0017883514682295798,0.00010073749247197778
6,0.00017041172201061273,8.235963125000001,0.19578537257734183,0.010044320834426105,0.000500416188742009,0.010205252245821184,0.0017562090011421269,9.312437988006345e-05
7,7.35639940830879e-05,7.223237500000001,0.19728779531845017,0.010049658297507457,0.0005005725932379204,0.01022312707316344,0.001736324964985744,8.719295336990964e-05
8,4.5581063689799816e-05,6.410908750000001,0.1973988009207146,0.010056726948279159,0.0005005002500833522,0.010166815928427804,0.001706423563169697,8.249782712966388e-05
9,3.4520908333693765e-05,5.58690125,0.19634408008152224,0.010040809859467344,0.0005005002500833522,0.010110716219434416,0.001675658692799058,7.854704435420604e-05
10,2.961352755456963e-05,5.7447715625,0.19484047186494688,0.009987180349800897,0.0005005285995331856,0.010030270713085853,0.0016466380013316377,7.447949914809222e-05
11,2.722376639212598e-05,4.5986871875001745,0.18616879961862254,0.0099953763198504,0.0005006068132371464,0.009767368111559909,0.0016026515276959872,7.12417195673541e-05
12,2.5812345969219063e-05,4.1019553125,0.18187787177291617,0.00999449785858342,0.0005006068132371464,0.009662440574925171,0.0015840110092576833,6.896021662549952e-05
13,2.4636675859963162e-05,4.6469965625,0.1819169512947734,0.009998500363056793,0.0005003839363942331,0.00966000639948909,0.0015707819063501046,6.633860167717293e-05
14,2.3757701037538936e-05,4.2652534375,0.18169927871433575,0.009992214220592217,0.0005003898003028486,0.009653046910853348,0.0015547120035872826,6.411386396506481e-05
15,2.2118846791272516e-05,4.064971875,0.18181997846326,0.009997231102760462,0.0005004650598966908,0.00965210427651873,0.001541537902579672,6.214250145451532e-05
16,2.0566130197866268e-05,3.8752512500000003,0.18163683032121059,0.009991589726719116,0.0005004650598966908,0.009648278126541709,0.0015291263691747155,6.033112423552364e-05
17,1.947932887560455e-05,3.8899396875,0.18172944613771663,0.009982889905085803,0.0005002148899144523,0.009641816698536337,0.0015182908230445458,5.872134005650049e-05
18,1.859261205936491e-05,3.9468231250000003,0.18164037795019713,0.009976808434686122,0.0005002041432256223,0.00963780638637044,0.0015027549958554836,5.7039311478052715e-05
19,1.7917617473218482e-05,3.4431671875000003,0.18147973986168325,0.009977159188023206,0.0005001655547460812,0.009638728798697952,0.0014897316243444479,5.5591904057159535e-05
20,1.7228279706874414e-05,3.442825,0.1818931473137463,0.009980599172706528,0.0005002617872586615,0.009649776364167613,0.0014814766772077144,5.430671758581317e-05
