iteration,d_loss,g_loss,k1,d1
1,0.45835969150066375,0.7901944685924053,0.1999926009223631,0.009997505397625768
2,0.20056330561637878,0.9570282398101687,0.19998913378224312,0.009996613518033699
3,0.043628818821161985,0.9945256504557655,0.1999885419357334,0.009996205891722846
4,0.007099818058122764,0.9902280826994032,0.1999890721781458,0.009996334489614952
5,0.0031819561787415295,0.9963547741846926,0.19998814006767304,0.009996150672326514
6,0.0018196650547906757,0.9992485646010889,0.19998780222829854,0.009996040108673467
7,0.0011253445479087532,0.9996060462171096,0.19998773220613925,0.009996028590507744
8,0.0008363266979965072,0.9995940867686272,0.19998766175365865,0.009996017439383623
9,0.0006938238979533448,1.0000521777865246,0.19998766145870303,0.009996016927580514
10,0.0005829781040249925,1.000056771479801,0.1999876029105436,0.009996008110391126
11,0.0005280028919514735,1.000015076944427,0.1999876068753072,0.009995999953906197
12,0.0005196257808064629,0.9999093394364603,0.19998750101145268,0.009995992339136686
13,0.0005263309796444244,0.9998405329783948,0.19998727066379707,0.009995981788613611
14,0.0005628740625979844,0.9998987469344295,0.19998727453637113,0.009995979301263263
15,0.0005983426043530925,1.000077094387171,0.19998724552356467,0.009995977753903068
16,0.0006059958991086619,0.9990492126904056,0.19998706835633584,0.009995955757177844
17,0.0006606685577329092,0.9999512274699641,0.19998701367914562,0.009995951486405879
18,0.0006518717755776986,1.0000356574360998,0.19998701453889792,0.00999595143687277
19,0.0006504160786369959,1.0000551382858804,0.19998701028608912,0.009995951393843858
20,0.0006446688808734635,1.0000302147934967,0.19998700205814035,0.00999594438443436
21,0.0006494147108501888,0.9999007629549096,0.19998688827283373,0.009995941359214043
22,0.0006600360159063711,0.9999712910957216,0.19998688470303425,0.009995930065941709
23,0.0006348908448126167,0.9999848595602328,0.19998688072734128,0.009995934715482066
24,0.0006477352035290096,1.000037540239876,0.199986864466417,0.009995933911691146
25,0.0006498335940277149,0.9999087408341106,0.1999867850246857,0.009995918802441592
26,0.0006567304501967396,0.9999653657886433,0.19998678947451204,0.009995912692056953
27,0.0006551590966410003,0.999896816172892,0.19998671302895235,0.009995896605453134
28,0.0006575024499014896,0.9999191478455195,0.19998668971102387,0.009995891525125426
29,0.0006608216380731104,0.999318136630347,0.19997821918028783,0.009995348549447766
30,0.0006597477652394445,0.9999631515216292,0.1999781630306467,0.009995341536619764
