iteration,d_loss,g_loss,k1,k2,k3,d1,d2,d3
1,0.36929972991347315,9.788705216911696,0.18764686294016447,0.010194361629897102,0.0005000000000000001,0.0086959801311873,0.0018146597757385562,0.0001056629088796952
2,0.3311054095625877,6.264884520364395,0.18889024606053018,0.010165316833066528,0.0005000000000000001,0.0088267574888927,0.0016802884103577014,8.030337233545273e-05
3,0.3022168149550756,4.950285605432764,0.18874949960380064,0.010210466076636407,0.0005000000000000001,0.00875915195084675,0.001597960945627729,6.604103690803068e-05
4,0.2686428622517269,3.67862277752541,0.18773872321334795,0.010197512181265389,0.0004999544256239439,0.008712050128326872,0.0015662064622607883,6.0711593916234134e-05
5,0.2037942847236991,3.606099511558153,0.18633053482635742,0.010191796102014103,0.0004999544256239439,0.008711641249258563,0.001506049739548449,5.4354708661972e-05
6,0.14321323096752164,3.1528932377099967,0.18596334909425594,0.010151546482307289,0.0005003112331295318,0.008692978643952274,0.0014590663986230558,4.969795190546204e-05
7,0.09835142128169538,3.0612503060805394,0.18628730854923034,0.010141622253040956,0.0005003112331295318,0.008688272889916597,0.001425074430430357,4.5534642232971104e-05
8,0.06930224398771921,2.4932379763394596,0.17791272755673684,0.01012820185443356,0.0005003112331295318,0.008434217672132661,0.0013689871392984243,4.275649061651085e-05
9,0.04559781506125417,2.4709806267528798,0.17736593195895906,0.010107570858638152,0.0005003112331295318,0.008387629166071841,0.0013381942794185907,4.0199596147203135e-05
10,0.02750831668132118,2.5021650000025017,0.17780712326160858,0.010099085642053434,0.0005002819188770362,0.008371720881551503,0.00131116861067798,3.8046983094327395e-05
11,0.01823037165449932,2.4142110937501435,0.17857138694194635,0.010115786597154069,0.0005001842171062511,0.00837613682049142,0.0012853212055577807,3.614478689996234e-05
12,0.012146778184978757,2.339897343750002,0.17826612367724473,0.010109703149249928,0.0005001842171062511,0.008350524140912724,0.0012591715000237,3.435473180883856e-05
13,0.008470776630565524,1.8952437379659899,0.1777414479899641,0.010103520716795142,0.0005002526063421165,0.008332185116684581,0.0012409117160543407,3.3180496886944145e-05
14,0.006147835068404674,2.1510971875,0.177652599479955,0.010093816528162524,0.0005002057098585805,0.008315228821047547,0.0012197943778960258,3.1764613435874847e-05
15,0.004391659010434523,1.9543921875,0.17767203129567943,0.010089913814726825,0.0005003425035587834,0.008302538302137232,0.0012000438323462523,3.0675857115149146e-05
16,0.003249634870074012,1.826287265625,0.1777643614503108,0.010092594304070654,0.0005003425035587834,0.008297399454382593,0.001183348719888161,2.9765004384098997e-05
17,0.0024426998221315447,1.8163228125000002,0.17785847647650851,0.010095788169239932,0.0005003288225054994,0.008283975668275543,0.0011677659255117472,2.8914836534152344e-05
18,0.0019088270443414028,1.883952890625,0.17762970042549436,0.010097484088585532,0.0005002760562326488,0.00827055744613093,0.0011502947792743452,2.7989554885381203e-05
19,0.001491623753995205,1.728323515625,0.17751490271109593,0.010092140935993785,0.0005002760562326488,0.008256999687460848,0.0011362563356880182,2.725123875283692e-05
20,0.0011311276495364704,1.73397703125,0.1773877061760532,0.0100905247459721,0.0005002848502249905,0.008250229144764802,0.001122731250339736,2.654084630752235e-05
