iteration,d_loss,g_loss,k1,k2,k3,d1,d2,d3
1,2.9766286030968785,15.79100375026306,0.20323208798797146,0.010128632792821252,0.0005000156252441483,0.009746853042374768,0.0019717945271217822,0.00013115295553390658
2,0.007006116426782683,9.4345675,0.20216159777463721,0.01018457331666563,0.0005009344658900297,0.00984781059172325,0.0018911669181907614,0.00010469667569228632
3,0.000809140667358103,7.60809485813815,0.1965611588015479,0.010128711917936281,0.0005013455572827399,0.009707185092100763,0.0017732035236643416,8.721803416077904e-05
4,0.000336174352969465,6.38915122144254,0.19650016795046749,0.010116217357616602,0.0005013455572827399,0.009780895661182785,0.0017341595884374785,7.767836168543168e-05
5,0.0001436875609215349,4.6246068258752135,0.19615889219478194,0.010139162895736116,0.0005015159653889631,0.009776120998541029,0.0017002260132969506,7.146540268945477e-05
6,4.476909285585862e-05,4.46627241475626,0.1967346897109877,0.010120643973322857,0.0005008099583639941,0.009793130999162713,0.0016746852112267043,6.647869954827134e-05
7,2.3524603275291153e-05,4.257772500000774,0.19672700491226533,0.010152717037226058,0.0005008608244583955,0.009810782174026839,0.00164959773961864,6.227142685078891e-05
8,2.0546835215403308e-05,4.219384062502834,0.19618981428322038,0.010149346577478085,0.0005008608244583955,0.00979898567447806,0.0016164977604798758,5.8187051013649993e-05
9,1.7636234822150848e-05,3.804988437508314,0.19688537238374473,0.010159104152664657,0.0005008608244583955,0.009813196843312494,0.0015951892823583172,5.531702943797562e-05
10,1.5792972525170103e-05,3.365352031326595,0.19653920494904042,0.010149049237704618,0.0005008608244583955,0.009828772307792288,0.001572219782960151,5.270486470612375e-05
11,1.4823947697095719e-05,3.268027031516814,0.1967327684844744,0.010157060632274463,0.0005008608244583955,0.009822727169067177,0.001547681533926807,5.043800054919466e-05
12,1.4219759931519444e-05,2.958509219314078,0.19652730547377562,0.010146175402340207,0.0005008363689607815,0.009824780180088083,0.0015250356582250076,4.856812863844209e-05
13,1.3965553433889809e-05,3.2036915629081086,0.19846677251344716,0.010224215099887204,0.0005004384013787307,0.009858919061560528,0.0015043685785133365,4.6414688146127734e-05
14,1.3823188273818232e-05,2.7817814072933267,0.1984458415689185,0.010224953985832647,0.0005005615712961691,0.009838605995939146,0.001487272006269461,4.483482157525974e-05
15,1.3753972116319346e-05,2.805317344017233,0.19842801325395296,0.010233624906419103,0.0005006573910767832,0.009837664455762911,0.0014679708508399671,4.334486448357093e-05
16,1.3688805260740494e-05,2.7478385940626597,0.19874528638594546,0.01024216314956003,0.0005007620315825922,0.009847930184707308,0.001452558357399361,4.204173600450192e-05
17,1.3619835954159498e-05,2.5528037506978007,0.19859628330269335,0.010242503227061878,0.0005006955285426231,0.009831882684733884,0.0014340913805129937,4.075350081837098e-05
18,1.3569674661084718e-05,2.5244912502162657,0.1985749508644787,0.010233305110682656,0.0005006261009690658,0.009821844697944943,0.001418557966928072,3.9635970748244134e-05
19,1.3515761663886503e-05,2.472423281473704,0.19837763753568338,0.010233105243557987,0.0005006261009690658,0.009818718319270212,0.0014029352103001956,3.859473871555439e-05
20,1.3457338991429423e-05,2.385767969201362,0.19862072146065565,0.010238363052293836,0.0005006261009690658,0.009819025159156457,0.0013889703461050574,3.7571759208622514e-05
