iteration,d_loss,g_loss,k1,d1
1,0.433502222597599,0.7859664674890041,0.19996276293328374,0.010016240454637252
2,0.16528551504015923,0.9924114888963104,0.19993625093946255,0.010015851127389896
3,0.04141449506084125,0.9993718055395316,0.19993640437677276,0.010015633949309453
4,0.00883496193564497,0.9970475710559263,0.19992838353954548,0.010013026688374312
5,0.0037052618834422903,0.9955828212624416,0.1999158693094937,0.010010938811224838
6,0.0022667413589078935,0.9983147531314102,0.19991198833222418,0.010009309880150677
7,0.001334379242034629,0.9996364657630632,0.1999099817249783,0.010008769480569476
8,0.0008714310170034876,0.9997439813559014,0.19990856432357887,0.010008312227556283
9,0.0007009494247280859,1.0000239509684354,0.19990858527777317,0.010008307362111942
10,0.0006397137568066163,0.9996335788980941,0.1999077893502274,0.010008338840652945
11,0.0006606083152291831,0.9998548509938607,0.19990779272986442,0.01000840901901837
12,0.0006304450273496009,0.9996549393423902,0.19990612205570743,0.01000790793098111
13,0.0006646989560168651,0.9998982200319716,0.19990543188376844,0.010007637023729792
14,0.0006498991683474742,0.9999617860827095,0.19978549978075585,0.010007576069875006
15,0.0006231439948896878,0.9997836500986969,0.1997864908134867,0.010007371797921029
16,0.0006300420521504499,1.0000322769790069,0.19978649495861983,0.010007369047525388
17,0.0006178943564009387,1.0000592473586147,0.19978648239092586,0.010007357311637065
18,0.0006153629183245357,1.0000346091220484,0.1997864276887669,0.010007359300605968
19,0.0006071393145248293,1.0000047532314313,0.19978616015649495,0.010007344629794943
20,0.0006186761333083268,0.9999530542497657,0.1997862552353534,0.010007274601240396
21,0.0006204637991946324,0.9997576331534469,0.19978573771769872,0.010007224442285315
22,0.0006229786392456541,0.9998044012724957,0.19978552366084798,0.010006965203928516
23,0.0006271663665150602,0.9996654354602168,0.19978423743793514,0.010006583059751927
24,0.0006584973247299786,1.0001057236747313,0.19978481573380297,0.010006514612682055
25,0.0006655999115216272,1.000065225613533,0.19978480432813375,0.010006500719379845
26,0.0006649842112571658,0.9999121961405664,0.19978487553521998,0.010006462339252164
27,0.0006831457209449986,0.9999928876276786,0.19978464213576005,0.01000631497446572
28,0.0006863585261606587,0.9999200549203867,0.19978303593626323,0.010006094701313582
29,0.0007040878506622425,0.9999690595605661,0.19978305998195564,0.010006073019401037
30,0.0007070200124871918,1.0000959761999064,0.19978306929957332,0.010006062120617141
