iteration,d_loss,g_loss,k1,k2,k3,d1,d2,d3
1,0.27546553425490855,14.863907172436377,0.20446812356127858,0.010309697528135375,0.0005000000000000001,0.010804368327654227,0.001873607531721044,0.00014761400662038115
2,0.13611270263791084,9.885785021151229,0.20268567316279676,0.010215310050248337,0.000500089861198975,0.010373206923911225,0.0017860498045712025,0.00011642580093261793
3,0.05026943987856308,8.071060289903539,0.2040376961598563,0.010264028562778738,0.000500089861198975,0.010207215512261654,0.0017170638534923584,9.795218816965241e-05
4,0.013235493204922478,6.584806601156689,0.20243563076100612,0.010245601949171167,0.000500089861198975,0.010149406189832387,0.0016817756172669142,8.693758492463352e-05
5,0.005186064710142091,5.675010904628721,0.20418519901747892,0.010254090011495326,0.0005006038895350809,0.010144570474146594,0.0016497496598966135,7.781221128827841e-05
6,0.002656495240516961,5.110027518691959,0.20337803115267472,0.010290242915809869,0.0005006038895350809,0.01011912215929185,0.0016202375218646603,7.09476959106251e-05
7,0.0015342557441908864,4.911225625004378,0.2017567095665026,0.010273213807103507,0.0005006038895350809,0.010113194722872865,0.0015852663611858598,6.516683935786567e-05
8,0.0009184277587337419,4.192978437501557,0.20182371022152598,0.010280520016865366,0.0005006038895350809,0.010125409034985917,0.0015629769251985061,6.129682728941645e-05
9,0.0005074016783120376,3.7806068761180356,0.20197907962756032,0.010294142692447427,0.0005006038895350809,0.010125646351529504,0.0015439412214724756,5.8003620349447254e-05
10,0.00029113354622885317,3.7237637549317184,0.20244116126888276,0.010296837215198593,0.0005005002596137562,0.01011568382003524,0.0015230119870918352,5.501506142619634e-05
11,0.0001839688366089831,3.469593702146335,0.2031053221716759,0.010294062268589052,0.0005009374105845775,0.010111357916162902,0.0015024134131066671,5.2490612144690915e-05
12,0.00011747307601884434,3.277701410648032,0.202319416827927,0.010283351563022802,0.0005009374105845775,0.01007532157838519,0.0014767103804309296,5.00823922724515e-05
13,8.611203767132892e-05,3.0276590386155373,0.20187495172200434,0.010280640991716964,0.0005009745909127419,0.010064779791748758,0.0014571762414791088,4.8093462519216e-05
14,6.62775693126605e-05,2.9682395317968355,0.20154323490571374,0.010272251237535338,0.0005009745909127419,0.01004971356837538,0.0014329410314366943,4.62388374213458e-05
15,5.3730274048575664e-05,3.1685307827534928,0.20151568204390835,0.010263748050970009,0.0005009745909127419,0.010028125977059071,0.0014112103602011217,4.422044636507582e-05
16,4.611247009465428e-05,2.796040156454643,0.2017098130522275,0.010274578808493745,0.0005009745909127419,0.010036982840925197,0.00139419730550621,4.267965853702273e-05
17,4.01325738645634e-05,2.763472500364644,0.2011413369563687,0.010273013659794085,0.0005009745909127419,0.01000052791761691,0.0013748628733663306,4.1232159393488664e-05
18,3.635382395259512e-05,2.576447812826709,0.20097601332747506,0.010261202476283423,0.0005009491514383082,0.009972596769291393,0.0013595195175980762,3.995905234708558e-05
19,3.364040329380748e-05,2.291958018606521,0.19785428213728964,0.01025677464560005,0.0005009418133697168,0.009867464526675609,0.0013422705894938463,3.900342205584068e-05
20,3.194606794880071e-05,2.421806406266323,0.19816599334451576,0.010259900232771405,0.0005010396631230033,0.009853001570263774,0.0013299533943026576,3.798815449473339e-05
