iteration,d_loss,g_loss,stiffness_k,damping_d
1,0.7021773725748062,0.5472441408914328,0.39721678446327074,0.009894323696732984
2,0.6964116156101227,0.5664312726426125,0.3756273173489082,0.010592384377790925
3,0.6718141655127208,0.548651407878399,0.37249905777222997,0.010433350275007485
4,0.668453274667263,0.5495264262321592,0.3713693735911764,0.010407472548283439
5,0.6705922141671181,0.5814449837684631,0.343520594780552,0.00938387849548236
6,0.6824653565883637,0.6156998693406582,0.3388661875055633,0.009774828867476963
7,0.6760794270038606,0.6167086389756202,0.3302426054664215,0.009177127423419992
8,0.661140576004982,0.6443904281044006,0.3293665058782928,0.009105729324569252
9,0.6612406952040536,0.6126090308302641,0.32819930004049774,0.009083173928978337
10,0.6567147493362427,0.6070428953450918,0.3274816332187678,0.009061310166789287
11,0.655081494897604,0.6185100223046541,0.32612338414158604,0.008743038918868054
12,0.6535048597388797,0.6133227751106024,0.3266933261586385,0.0087710064682002
13,0.64593841764662,0.6218782327449321,0.32673473126357433,0.008761848781713466
14,0.6399998295307159,0.6525497220736742,0.32183332336054804,0.008095062558005815
15,0.6391460537910463,0.5769894917869568,0.32214101788335825,0.0081104242024909
16,0.637978889725425,0.669628590388298,0.32218833220793036,0.008147019819814078
17,0.6227538218100866,0.6943720706737041,0.3214282510727084,0.008087698962087822
18,0.6104454477628072,0.6441815953552723,0.31709170232069234,0.008024327134985118
19,0.59965696816261,0.7642098722314835,0.31691766213629236,0.008001609779664689
20,0.5776900438325746,0.7327893711733818,0.3175451559450226,0.008261537119771907
