iteration,d_loss,g_loss,k1,k2,k3,d1,d2,d3
1,27.124238112568854,9.526735625,0.20226902465295832,0.009802599376383059,0.0005000000000000001,0.009727834798271499,0.0018619634617832463,9.97431734212057e-05
2,0.21678712479770185,6.005280937557016,0.2031178020810057,0.009755690131344785,0.0005000000000000001,0.00987377219124041,0.0018075130014121624,7.65426893992483e-05
3,0.07490216090033451,4.98986458045632,0.19998218876400245,0.009740079258278791,0.0004999179724097132,0.009723502551337809,0.0017384664200979002,6.355868877046151e-05
4,0.014402679355771397,3.7981941774123014,0.19863160405689007,0.009740992675582382,0.0005003672977475769,0.00966689703294736,0.001673909728002888,5.6083488384677404e-05
5,0.005104809248587116,3.0924289842695614,0.19779077093452493,0.009730952558104787,0.0005003672977475769,0.009630356487814793,0.001618171488137192,5.1766441331219276e-05
6,0.002542446956504136,3.279458267675986,0.19748197682227617,0.00973600956248446,0.0005003672977475769,0.009549839967909294,0.0015653049281974488,4.697283145515593e-05
7,0.0014792997855693102,1.7973353113409878,0.2128290103677759,0.00579658109903101,0.0005437316417054396,0.006676069823476495,0.0010934759857416823,3.759733642447723e-05
8,0.0009472635826872041,1.9922421184155108,0.21260299958120446,0.00579492840324064,0.0005438484716012675,0.0066673913588684176,0.0010785288414483457,3.61633614517711e-05
9,0.0006189419181152646,2.1096286811061766,0.21258805125545607,0.005797079263216536,0.0005438484716012675,0.006651016493778505,0.0010613081269018917,3.461512209656281e-05
10,0.0003998382630275695,2.133271884330233,0.21236437058467922,0.0057954037870162544,0.0005437316416798811,0.006642954438097632,0.0010463980041847127,3.3082211814482694e-05
11,0.00027116102864965796,1.9098056292792096,0.212762927257276,0.005795392467933749,0.0005436573084510388,0.006642266824171148,0.0010337930946326462,3.194561081014049e-05
12,0.00019153196800390207,1.8176287558463606,0.2128697510938381,0.005797249101692032,0.0005437592537510138,0.006642046284593372,0.0010218787634189022,3.0945215226087226e-05
13,0.00013535320015055024,1.8917293011527936,0.21267401760843743,0.00579772467691365,0.0005437592537510138,0.006628412966765566,0.0010076465547334838,2.9881276006307244e-05
14,0.00010207133291260107,1.8168336962072258,0.2124909154587641,0.005802437183926468,0.0005437581843689893,0.0066271377501769665,0.0009956903551489118,2.8965606440762575e-05
15,7.883815622335532e-05,1.7895190632147555,0.21247929518107242,0.005801168039622652,0.0005438739577096034,0.006628535809396168,0.0009847689292333797,2.8091925561963056e-05
16,6.478928963505579e-05,1.7023772682688707,0.21238096326745845,0.0058012133608440685,0.0005437507502210654,0.006618484117608128,0.000972952009650555,2.7338999085832092e-05
17,5.35568164044283e-05,1.6323223461139582,0.21237702263655212,0.005801570282135663,0.0005437783632561059,0.006611384691395462,0.0009635673399264405,2.6694766681777318e-05
18,4.650482833312707e-05,1.7432157031727158,0.21237121553137944,0.00580177424717078,0.0005437783632561059,0.006610467941847875,0.0009538772119218153,2.595235776968834e-05
19,4.1308464978311135e-05,1.5145076177733028,0.20832888046647594,0.005802618512075923,0.0005437151739357154,0.006561722057927249,0.0009446313260490352,2.5437125212099638e-05
20,3.763175135255941e-05,1.5108087500368728,0.20816374765587473,0.0058022785248580365,0.0005437735839763677,0.006555394074661114,0.0009368436442973039,2.495384924877567e-05
